,price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,type,paint_color
69333,35000,2015.0,mercedes-benz,benz sprinter 2500 ext,excellent,diesel,64289.0,clean,automatic,van,white
69334,79900,2013.0,,FREIGHTLINER CASCADIA,,diesel,360000.0,clean,manual,,white
69335,0,2017.0,honda,pilot,,gas,32702.0,clean,automatic,SUV,
69336,31900,2012.0,,FREIGHTLINER M2,,diesel,268000.0,clean,automatic,,white
69337,279,2017.0,chevrolet,impala lt,like new,gas,33275.0,clean,automatic,sedan,silver
69338,31900,2013.0,,FREIGHTLINER M2,,diesel,268000.0,clean,automatic,,white
69339,0,2017.0,honda,civic,,gas,38755.0,clean,automatic,sedan,red
69340,27500,2018.0,cadillac,ats sedan,,gas,22519.0,clean,automatic,sedan,grey
69341,34900,2017.0,,ISUZU NPR,excellent,diesel,196980.0,clean,automatic,,white
69342,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69343,11849,2015.0,chevrolet,equinox,,gas,121700.0,clean,automatic,SUV,silver
69344,2300,2004.0,honda,civic,,gas,190000.0,clean,automatic,,
69345,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69346,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69347,4000,2001.0,ford,expedition,good,gas,173500.0,clean,automatic,SUV,white
69348,29990,2018.0,audi,q5 premium plus sport,good,gas,50037.0,clean,other,other,black
69349,34590,2019.0,chevrolet,silverado 1500 ld,good,gas,22722.0,clean,other,pickup,brown
69350,30590,2017.0,,Genesis G80 3.8 Sedan 4D,good,gas,22049.0,clean,other,sedan,silver
69351,23590,2017.0,nissan,frontier king cab sv,good,other,29935.0,clean,other,pickup,silver
69352,28990,2017.0,audi,a6 2.0t premium plus sedan,good,gas,23551.0,clean,other,sedan,blue
69353,39990,2019.0,nissan,370z nismo coupe 2d,good,gas,8373.0,clean,other,coupe,white
69354,26990,2016.0,ford,f150 regular cab xl pickup,good,gas,14230.0,clean,other,pickup,black
69355,37990,2018.0,dodge,challenger r/t scat pack,good,gas,22869.0,clean,other,coupe,silver
69356,9250,2010.0,ford,explorer xlt,good,gas,98000.0,clean,automatic,,white
69357,46995,2013.0,ford,f-350 superduty lariat crew drw,,other,103790.0,clean,automatic,pickup,brown
69358,0,2014.0,jeep,wrangler unlimited sahara 4dr hardtop,,gas,109146.0,clean,automatic,SUV,grey
69359,49995,2015.0,chevrolet,silverado 2500 ltz,,diesel,111600.0,clean,automatic,pickup,white
69360,58995,2016.0,ram,2500 laramie crewcab 4wd,,diesel,56749.0,clean,automatic,pickup,black
69361,50995,2016.0,ford,f-350 super duty crew cab xlt 6.7 liter,,other,79630.0,clean,automatic,pickup,black
69362,11500,1971.0,dodge,dart swinger,good,gas,55000.0,clean,automatic,,blue
69363,54995,2017.0,gmc,sierra 2500 slt,,other,108735.0,clean,automatic,pickup,red
69364,68995,2017.0,ford,f-350 super duty lariat crew 8ft lb 6.7 liter,,other,65120.0,clean,automatic,pickup,black
69365,64995,2017.0,ford,f-250 superduty lariat crew 6.7 liter,,other,67340.0,clean,automatic,pickup,white
69366,3500,2006.0,dodge,stratus se,excellent,gas,113000.0,clean,automatic,,silver
69367,49995,2017.0,chevrolet,silverado 1500 ltz redline crew cab 6.2 liter,,gas,40136.0,clean,automatic,pickup,black
69368,65995,2018.0,chevrolet,silverado 2500 ltz lifted crew 4wd,,other,69524.0,clean,automatic,pickup,black
69369,17000,2013.0,buick,enclave,,gas,95195.0,clean,automatic,SUV,silver
69370,19995,2015.0,lincoln,mkc reserve,excellent,gas,58469.0,clean,automatic,SUV,blue
69371,18995,2018.0,ford,edge sel,excellent,gas,107136.0,clean,automatic,SUV,black
69372,40000,2011.0,ford,f450 super duty,excellent,gas,55406.0,clean,automatic,,orange
69373,12995,2016.0,volkswagen,passat 1.8t se,excellent,gas,66232.0,clean,automatic,sedan,custom
69374,25000,2009.0,ford,f350 super duty,excellent,other,82294.0,clean,automatic,,white
69375,35000,2006.0,gmc,topkick,excellent,gas,41277.0,clean,automatic,,
69376,0,2019.0,ford,fusion,,gas,35015.0,clean,automatic,sedan,red
69377,63598,2018.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
69378,25698,2016.0,mercedes-benz,c-class,excellent,gas,,clean,automatic,sedan,
69379,26498,2012.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
69380,10998,2008.0,mercedes-benz,c-class,excellent,gas,,clean,automatic,sedan,
69381,34498,2016.0,ford,mustang,excellent,gas,,clean,automatic,coupe,
69382,35998,2018.0,mercedes-benz,glc,excellent,gas,,clean,automatic,SUV,
69383,67498,2020.0,mercedes-benz,cls,excellent,gas,,clean,automatic,sedan,
69384,51998,2015.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
69385,89998,2019.0,mercedes-benz,s-class,excellent,gas,,clean,automatic,sedan,
69386,28998,2017.0,mercedes-benz,gla,excellent,gas,,clean,automatic,SUV,
69387,33898,2015.0,,Maserati Ghibli,excellent,gas,,clean,automatic,sedan,
69388,26998,2018.0,infiniti,q50,excellent,gas,,clean,manual,sedan,
69389,41998,2018.0,chevrolet,silverado 1500,excellent,gas,,clean,automatic,pickup,
69390,0,2018.0,mercedes-benz,c-class,excellent,gas,,clean,automatic,sedan,
69391,0,2018.0,ford,edge,,gas,55409.0,clean,automatic,SUV,white
69392,0,2020.0,chevrolet,silverado 1500 crew cab,,gas,35082.0,clean,automatic,truck,white
69393,17000,2017.0,ford,escape,,gas,43787.0,clean,automatic,SUV,grey
69394,23000,2005.0,gmc,sierra 2500hd,excellent,diesel,290970.0,clean,automatic,truck,green
69395,24590,2013.0,gmc,sierra 1500 extended cab slt,good,other,80318.0,clean,other,pickup,
69396,19990,2013.0,bmw,3 series 335i sedan 4d,good,gas,79396.0,clean,other,sedan,brown
69397,36990,2016.0,gmc,sierra 2500 hd double cab,good,gas,23190.0,clean,other,pickup,black
69398,32990,2017.0,toyota,tacoma double cab trd,good,gas,47242.0,clean,other,pickup,silver
69399,33990,2020.0,dodge,charger gt sedan 4d,good,other,7577.0,clean,other,sedan,white
69400,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69401,11849,2015.0,chevrolet,equinox,,gas,121700.0,clean,automatic,SUV,silver
69402,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69403,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69404,12500,2000.0,ford,f-350 super duty lariat,good,diesel,316000.0,clean,automatic,truck,white
69405,37990,2019.0,tesla,model 3 standard range,good,other,8350.0,clean,other,sedan,white
69406,25990,2019.0,ram,1500 classic regular cab,good,gas,12302.0,clean,other,pickup,white
69407,17990,2013.0,acura,tl sh-awd sedan 4d,good,gas,56504.0,clean,automatic,sedan,
69408,26590,2014.0,lexus,is 350 sedan 4d,good,gas,45318.0,clean,other,sedan,silver
69409,20995,2009.0,toyota,tacoma prerunner v6,excellent,gas,143661.0,clean,automatic,truck,silver
69410,45000,2015.0,cadillac,escalade,excellent,gas,66600.0,clean,manual,,
69411,3000,1995.0,chevrolet,silverado,,gas,142000.0,clean,automatic,,
69412,35000,2018.0,ford,f-150,,gas,44464.0,clean,automatic,truck,silver
69413,20000,2017.0,nissan,titan,good,gas,46600.0,salvage,automatic,truck,custom
69414,32000,1940.0,ford,,good,gas,10000.0,clean,automatic,,black
69415,27500,2012.0,,ISUZU NPR BOX TRUCK,excellent,gas,102257.0,clean,automatic,truck,white
69416,8500,2012.0,chevrolet,colorado n work truck,excellent,gas,127151.0,clean,automatic,pickup,white
69417,21332,2019.0,honda,accord,,gas,82440.0,clean,automatic,sedan,blue
69418,38990,2017.0,chevrolet,silverado 1500 crew,good,other,21524.0,clean,other,pickup,blue
69419,11818,2014.0,chevrolet,equinox,,gas,106987.0,clean,automatic,SUV,grey
69420,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69421,7995,2010.0,nissan,versa,good,gas,104118.0,clean,automatic,sedan,white
69422,11849,2015.0,chevrolet,equinox,,gas,121700.0,clean,automatic,SUV,silver
69423,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69424,34590,2019.0,chevrolet,colorado crew cab z71,good,gas,7711.0,clean,other,pickup,
69425,27590,2018.0,infiniti,q50 3.0t luxe sedan 4d,good,gas,20395.0,clean,other,sedan,
69426,35590,2018.0,gmc,sierra 1500 double cab sle,good,other,19458.0,clean,other,pickup,black
69427,22590,2017.0,honda,accord ex w/honda sensing,good,gas,13672.0,clean,other,sedan,
69428,36990,2020.0,jeep,grand cherokee limited x,good,other,12324.0,clean,other,SUV,black
69429,20990,2019.0,mazda,mazda3 preferred sedan 4d,good,gas,6131.0,clean,other,sedan,white
69430,27990,2020.0,ford,ranger supercab xl pickup,good,gas,10688.0,clean,other,pickup,white
69431,38990,2019.0,toyota,4runner limited sport,good,other,11877.0,clean,other,other,white
69432,3800,2004.0,volkswagen,beetle,,gas,125000.0,clean,automatic,,
69433,1800,1963.0,,oldsmobile cutlass,,gas,89000.0,missing,manual,,
69434,5500,1976.0,volkswagen,bus/van,,gas,55000.0,missing,manual,,
69435,8000,2003.0,gmc,yukon slt 4x4,excellent,gas,227000.0,clean,automatic,SUV,white
69436,3500,1972.0,volkswagen,transporter,,gas,40000.0,missing,manual,,
69437,4500,1972.0,volkswagen,bus,,gas,42000.0,missing,other,,
69438,1500,1965.0,ford,thunderbird,,gas,45000.0,clean,automatic,,
69439,7000,2007.0,bmw,x5 4.4i,excellent,gas,153077.0,clean,automatic,SUV,
69440,0,2021.0,chevrolet,trailblazer,,gas,21275.0,clean,automatic,SUV,
69441,0,2016.0,chevrolet,cruze limited,,gas,94127.0,clean,automatic,sedan,red
69442,0,2019.0,chevrolet,equinox,,gas,83979.0,clean,automatic,SUV,white
69443,3700,2010.0,chevrolet,hhr,good,gas,112000.0,salvage,automatic,,silver
69444,30990,2019.0,chevrolet,silverado 1500 regular,good,other,23366.0,clean,other,pickup,
69445,27990,2017.0,chevrolet,colorado extended cab,good,gas,22120.0,clean,other,pickup,
69446,33590,2018.0,ford,f150 supercrew cab xl,good,other,27365.0,clean,other,pickup,white
69447,17990,2013.0,honda,civic si coupe 2d,good,gas,54419.0,clean,other,coupe,
69448,25590,2018.0,audi,a4 ultra premium sedan 4d,good,gas,19151.0,clean,other,sedan,blue
69449,17990,2015.0,volkswagen,golf tdi sel,good,diesel,51482.0,clean,other,sedan,white
69450,17990,2012.0,volkswagen,touareg tdi sport suv,good,gas,93185.0,clean,other,other,white
69451,23590,2010.0,chevrolet,camaro ss coupe 2d,good,gas,50570.0,clean,other,coupe,silver
69452,4000,2006.0,jeep,grand cherokee,,gas,146267.0,clean,automatic,,black
69453,21500,2015.0,chevrolet,silverado 1500,excellent,gas,50000.0,clean,automatic,truck,white
69454,17848,2019.0,chevrolet,trax,,gas,25160.0,clean,automatic,SUV,white
69455,0,2020.0,chevrolet,malibu,,gas,29832.0,clean,automatic,sedan,
69456,0,2016.0,chevrolet,tahoe,,gas,83034.0,clean,automatic,SUV,white
69457,30000,2013.0,,international 4300,excellent,diesel,235000.0,clean,automatic,,
69458,0,2017.0,buick,enclave,,gas,48112.0,clean,automatic,SUV,white
69459,20816,2013.0,chevrolet,tahoe,,gas,155052.0,clean,automatic,SUV,grey
69460,2400,2001.0,chevrolet,monte carlo,,gas,75000.0,clean,automatic,,
69461,37990,2016.0,toyota,tundra double cab sr,good,gas,22870.0,clean,other,pickup,black
69462,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69463,12136,2016.0,jeep,patriot,,gas,59792.0,clean,automatic,SUV,white
69464,11818,2014.0,chevrolet,equinox,,gas,106987.0,clean,automatic,SUV,grey
69465,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69466,11849,2015.0,chevrolet,equinox,,gas,121700.0,clean,automatic,SUV,silver
69467,31990,2017.0,toyota,tacoma access cab sr5,good,gas,23401.0,clean,other,pickup,white
69468,27990,2015.0,toyota,tundra crewmax sr5 pickup,good,gas,96740.0,clean,other,pickup,silver
69469,27990,2014.0,toyota,tacoma access cab pickup,good,other,17805.0,clean,other,pickup,red
69470,29990,2018.0,toyota,tacoma access cab sr5,good,other,20624.0,clean,other,pickup,white
69471,39990,2020.0,toyota,tundra double cab sr5,good,gas,15096.0,clean,other,pickup,
69472,29590,2017.0,ford,expedition xlt sport,good,gas,70760.0,clean,other,SUV,blue
69473,38990,2019.0,toyota,tundra crewmax sr5 pickup,good,gas,15520.0,clean,other,pickup,silver
69474,39990,2020.0,toyota,tundra double cab sr5,good,gas,6932.0,clean,other,pickup,white
69475,13997,2014.0,ford,explorer,excellent,gas,116553.0,clean,automatic,SUV,black
69476,20997,2013.0,ford,f-150,excellent,gas,115836.0,clean,automatic,pickup,white
69477,8997,2010.0,ford,mustang,excellent,gas,175814.0,clean,automatic,coupe,red
69478,11597,2014.0,lexus,ct 200h,excellent,hybrid,125270.0,clean,automatic,sedan,white
69479,12000,2001.0,ford,mustang,,gas,190000.0,clean,manual,,
69480,50000,2015.0,chevrolet,ss,excellent,gas,42700.0,clean,automatic,sedan,white
69481,16950,2012.0,volkswagen,touareg,like new,diesel,111005.0,clean,automatic,SUV,white
69482,7500,1957.0,gmc,c.o.e,good,gas,42000.0,clean,manual,,
69483,22995,2012.0,toyota,tacoma trd prerunner,excellent,gas,143885.0,clean,automatic,truck,silver
69484,6900,2014.0,nissan,sentra,excellent,gas,79800.0,salvage,automatic,sedan,grey
69485,15500,2014.0,chevrolet,silverado,,gas,152070.0,clean,automatic,,
69486,26910,2018.0,chevrolet,equinox,,gas,32857.0,clean,automatic,SUV,white
69487,9200,1999.0,ram,2500 4x4,good,diesel,287000.0,clean,automatic,pickup,white
69488,12995,2014.0,volkswagen,jetta se,good,gas,63315.0,clean,automatic,sedan,white
69489,0,2015.0,acura,rdx,,gas,45191.0,clean,automatic,SUV,white
69490,0,2018.0,toyota,tacoma double cab,,gas,34068.0,clean,automatic,truck,
69491,4000,2004.0,chrysler,pt cruiser turbo,good,gas,159000.0,clean,automatic,,grey
69492,0,2017.0,toyota,highlander,,gas,48778.0,clean,automatic,SUV,grey
69493,13500,2015.0,ford,transit connect,excellent,gas,119037.0,clean,automatic,van,white
69494,26586,2015.0,chevrolet,tahoe,,gas,125817.0,clean,automatic,SUV,white
69495,8900,2001.0,ram,2500,excellent,gas,45000.0,clean,automatic,truck,white
69496,34990,2018.0,jeep,wrangler unlimited all new,good,other,13992.0,clean,other,other,
69497,22590,2013.0,ford,f150 super cab xl pickup 4d,good,other,14169.0,clean,other,pickup,silver
69498,30590,2019.0,ford,ranger supercrew xlt pickup,good,gas,30313.0,clean,other,pickup,
69499,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69500,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69501,14914,2015.0,kia,sorento,,gas,71512.0,clean,automatic,SUV,red
69502,12136,2016.0,jeep,patriot,,gas,59792.0,clean,automatic,SUV,white
69503,11818,2014.0,chevrolet,equinox,,gas,106987.0,clean,automatic,SUV,grey
69504,32990,2015.0,ford,mustang gt coupe 2d,good,gas,20832.0,clean,other,coupe,silver
69505,22590,2011.0,subaru,impreza wrx limited sedan,good,gas,64742.0,clean,other,sedan,black
69506,28590,2017.0,jeep,wrangler sport suv 2d,good,gas,37218.0,clean,other,other,
69507,38990,2013.0,chevrolet,corvette grand sport,good,gas,51525.0,clean,other,other,red
69508,26590,2019.0,subaru,wrx sedan 4d,good,gas,14170.0,clean,manual,sedan,blue
69509,31990,2020.0,mazda,mx-5 miata grand touring,good,gas,2408.0,clean,other,other,white
69510,3500,2004.0,honda,accord,good,gas,165000.0,clean,automatic,,white
69511,12000,1963.0,ford,f100,good,gas,122000.0,clean,manual,pickup,green
69512,30000,2012.0,ram,,excellent,gas,51800.0,clean,automatic,,white
69513,11679,2016.0,kia,forte,,gas,96901.0,clean,automatic,sedan,blue
69514,44998,2017.0,toyota,4runner,excellent,gas,,clean,automatic,SUV,
69515,28998,2016.0,mercedes-benz,glc,excellent,gas,,clean,automatic,SUV,
69516,2900,1998.0,,isuzu hombre,good,gas,372129.0,clean,automatic,truck,white
69517,24000,1930.0,chrysler,,excellent,gas,39768.0,clean,manual,,blue
69518,22500,1999.0,ford,f-150,good,diesel,230000.0,clean,automatic,,white
69519,0,2020.0,nissan,maxima,,gas,30549.0,clean,automatic,sedan,silver
69520,0,2018.0,nissan,pathfinder,,gas,16578.0,clean,automatic,SUV,red
69521,5500,1997.0,ford,f super duty,,diesel,237574.0,clean,manual,,white
69522,0,2019.0,nissan,sentra,,gas,45443.0,clean,automatic,sedan,silver
69523,15775,2015.0,honda,accord,,gas,125443.0,clean,automatic,sedan,black
69524,1500,2000.0,mitsubishi,eclipse,fair,gas,117784.0,clean,manual,,
69525,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69526,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69527,28990,2013.0,gmc,yukon denali hybrid sport,good,hybrid,71428.0,clean,other,other,black
69528,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69529,14914,2015.0,kia,sorento,,gas,71512.0,clean,automatic,SUV,red
69530,11807,2015.0,chevrolet,malibu,,gas,61863.0,clean,automatic,sedan,black
69531,30990,2014.0,audi,q7 tdi prestige sport,good,gas,48315.0,clean,other,other,black
69532,22590,2018.0,mini,clubman cooper hatchback 4d,good,gas,21389.0,clean,other,hatchback,white
69533,25990,2013.0,mercedes-benz,e-class e 550,good,gas,42045.0,clean,automatic,coupe,white
69534,24590,2015.0,lexus,gs 350 sedan 4d,good,gas,50252.0,clean,automatic,sedan,black
69535,33990,2012.0,mercedes-benz,e-class e 63 amg,good,gas,88107.0,clean,automatic,sedan,white
69536,36590,2016.0,lexus,ls 460 sedan 4d,good,gas,43813.0,clean,other,sedan,white
69537,27590,2014.0,audi,q7 3.0t s line prestige,good,gas,44781.0,clean,other,other,
69538,34590,2020.0,cadillac,ct5 premium luxury,good,gas,17277.0,clean,other,sedan,white
69539,67995,2017.0,ford,f-450 super duty lariat,,other,68700.0,clean,automatic,pickup,black
69540,4000,1997.0,chevrolet,silverado,good,gas,227000.0,clean,automatic,truck,
69541,12326,2013.0,honda,civic,,gas,80574.0,clean,automatic,sedan,
69542,43995,2017.0,ford,f-150 platinum,,gas,78252.0,clean,automatic,pickup,white
69543,0,2018.0,mercedes-benz,c-class,,gas,8303.0,clean,automatic,sedan,red
69544,0,2016.0,mazda,cx-5,,gas,35757.0,clean,manual,SUV,white
69545,0,2019.0,rover,sport,,gas,28891.0,clean,automatic,SUV,white
69546,11500,2012.0,chevrolet,camaro,,gas,116209.0,clean,automatic,coupe,silver
69547,6000,1995.0,chevrolet,van,,gas,165000.0,clean,automatic,,
69548,12136,2016.0,jeep,patriot,,gas,59792.0,clean,automatic,SUV,white
69549,11818,2014.0,chevrolet,equinox,,gas,106987.0,clean,automatic,SUV,grey
69550,14562,2017.0,nissan,sentra,,gas,33318.0,clean,automatic,sedan,grey
69551,19584,2015.0,dodge,durango,,gas,86086.0,clean,automatic,SUV,silver
69552,8168,2014.0,chevrolet,spark,,gas,88246.0,clean,automatic,sedan,white
69553,32990,2018.0,audi,a5 premium plus coupe 2d,good,other,13893.0,clean,other,coupe,
69554,32990,2017.0,,Genesis G80 5.0 Sedan 4D,good,other,30135.0,clean,other,sedan,black
69555,39990,2019.0,audi,a6 45 tfsi premium sedan 4d,good,gas,8573.0,clean,other,sedan,white
69556,24990,2013.0,rover,range evoque pure,good,gas,39663.0,clean,other,other,green
69557,28590,2019.0,volvo,s60 t5 momentum sedan 4d,good,gas,18531.0,clean,other,sedan,black
69558,35590,2019.0,alfa-romeo,romeo giulia ti sport sedan,good,gas,8573.0,clean,other,sedan,silver
69559,32990,2018.0,rover,discovery sport hse,good,gas,30678.0,clean,other,SUV,white
69560,24500,2007.0,gmc,sierra,,diesel,131000.0,clean,automatic,truck,
69561,26590,2018.0,,Genesis G80 3.8 Sedan 4D,good,other,31207.0,clean,other,sedan,black
69562,37590,2017.0,infiniti,qx80 limited sport,good,gas,60560.0,clean,automatic,other,white
69563,9500,2000.0,jeep,cherokee,,gas,190000.0,clean,automatic,SUV,silver
69564,9000,2013.0,ford,transit connect xlt,excellent,gas,149268.0,clean,automatic,mini-van,white
69565,42995,2011.0,ford,f-450 super duty lariat,,other,126625.0,clean,automatic,pickup,white
69566,60995,2016.0,ford,f-450 super duty superduty platinum drw 4wd,,other,76378.0,clean,automatic,pickup,white
69567,58995,2016.0,ford,f-350 superduty platinum drw 4wd,,other,57069.0,clean,automatic,pickup,red
69568,16500,2017.0,kia,sorento,like new,gas,120000.0,clean,automatic,SUV,grey
69569,12000,2004.0,cadillac,cts-v,excellent,gas,140000.0,clean,manual,,
69570,27995,2018.0,ford,edge titanium,excellent,gas,45613.0,clean,automatic,SUV,white
69571,27178,2018.0,chevrolet,traverse,,gas,50595.0,clean,automatic,SUV,white
69572,5900,1998.0,chevrolet,camaro,,gas,198200.0,clean,manual,,
69573,9000,2003.0,chevrolet,c4500 kodiak,,gas,160000.0,clean,automatic,,
69574,0,2020.0,kia,forte,,gas,2859.0,clean,automatic,sedan,
